gid,payer_of_couriers,payer_weak,courier_candidate,beneficiary,in_cycle,layering,split_in,dates_ok,pay_seeds,pay_seeds_kzt,L,sameday,chain,split,flags_evidence
100000003004487100,False,False,False,False,True,False,True,True,0,0,0.0,0,0,2,стоит в замкнутом маршруте ≤ 6 шагов; дробление: 2 раз получал несколько переводов от одного плательщика за день
100000003042994100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001899164100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000003946524100,False,False,False,False,True,False,False,True,0,0,0.0,0,1,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008717340100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003831324100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008129393100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004388209100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000706545100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000004497606100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008470470100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004318918100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005228059100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001609499100,False,True,False,False,True,False,False,True,1,11000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000002824176100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001363952100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001049200100,False,True,False,False,True,False,False,True,1,5000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000002662768100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004737477100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000008680451100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001952325100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008751429100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000001960517100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008686234100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004213658100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001194266100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002243354100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006069103100,False,False,False,False,True,True,False,True,0,0,0.0,0,2,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 3 узлов
100000002760175100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003567087100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008229700100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004076740100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000003284932100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008071620100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003235780100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005363908100,False,False,False,False,False,False,False,True,0,0,0.0,0,1,0,
100000001851289100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002870937100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002152857100,False,False,False,False,False,False,False,True,0,0,0.06,0,0,0,
100000002600345100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002580377100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004094958100,False,False,False,False,False,False,False,True,0,0,0.0,0,1,0,
100000002609774100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002596035100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004664515100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000661912100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004144536100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006177176100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002158488100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000041368100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008722328100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008735384100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004480280100,False,True,False,False,False,False,False,True,1,26000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток
100000004286573100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001746925100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001660397100,False,True,False,False,True,False,False,True,1,24000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000002591469100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002731501100,False,True,False,False,True,False,False,True,1,201960,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000000089154100,True,False,False,False,True,False,False,True,2,71500,0.0,0,0,0,переводит 2 известным курьерам 72 тыс. ₸ — признаки выплат курьерам; стоит в замкнутом маршруте ≤ 6 шагов
100000008732098100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005456919100,False,True,False,False,True,True,True,True,1,5000,0.0,0,4,3,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 5 узлов; дробление: 3 раз получал несколько 
100000000507799100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008716439100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002981527100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002844652100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002605548100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002750956100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002982252100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000961900100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007175718100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002306369100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000000667713100,False,True,False,False,True,False,True,True,1,10000,0.0,0,0,2,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов; дробление: 2 раз получал несколько переводов от одного плательщика за день
100000001072022100,False,False,False,True,False,False,True,False,0,0,0.0,0,0,2,конечный получатель: осело 748 тыс. ₸ денег курьеров (1%); дробление: 2 раз получал несколько переводов от одного плательщика за день
100000008116374100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000703894100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008066326100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004662806100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005778283100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004408683100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002704875100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008349675100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000006889963100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000008771819100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008586731100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005844459100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008172352100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001162560100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008779584100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007631637100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
