gid,role,rule_id,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_reach,seed_direct,seed_money,seed_money_share,rep_in,betweenness,pagerank,fast_share,seq_ok,reciprocal,sync_payers_day,p_money,p_turnover,p_betweenness,p_role,p_reach,p_multiplier,priority_raw
100000008659445100,transit,R5,0.55,44,0.3773,"seed-курьер, транзит: передаёт дальше 875 тыс ₸ 4 получателям; входящие извне выборки не видны",0,True,False,3.0,4.0,138490.0,875150.0,7.0,18.0,6.319228825185934,0,0,79623.89985054433,0.0014400051172574133,2,1.0077077550770332e-06,0.0024576486184352342,0.11815117408444267,True,3,2,0.064,0.1393,0.0755,0.12,0.0011,0.85,0.3399
100000008669037100,peripheral,R0,0.5,0,0.0,нет переводов от 5 000 ₸ внутри банка за июль — вне сети,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,,True,0,0,0.0,0.0007,0.0367,0.03,0.0011,0.85,0.0582
100000008673001100,peripheral,R8a,0.5,20,0.1768,"разовый входящий 80 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",0,True,False,1.0,0.0,80000.0,0.0,1.0,0.0,0.0,1,1,80000.0,0.0014468069209976724,0,0.0,0.000471040687031062,,True,0,1,0.0642,0.0781,0.0367,0.03,0.0148,0.85,0.1902
100000008680731100,distributor,R2,0.659,12,0.3836,"рассылает 1,5 млн ₸ 27 получателям (28 переводов), плательщиков 0 — признаки веерной раздачи; seed: входящие извне выборки не видны",0,True,False,0.0,27.0,0.0,1464354.0,0.0,28.0,,0,0,0.0,0.0,0,0.0,0.0002868488506751384,,True,0,0,0.0,0.1427,0.0367,0.225,0.0011,0.85,0.3447
100000008701222100,peripheral,R0,0.5,0,0.0,нет переводов от 5 000 ₸ внутри банка за июль — вне сети,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,,True,0,0,0.0,0.0007,0.0367,0.03,0.0011,0.85,0.0582
100000008738325100,transit,R5,0.55,20,0.3034,"seed-курьер, транзит: передаёт дальше 54 тыс ₸ 1 получателю; входящие извне выборки не видны",0,True,False,1.0,1.0,36550.0,54000.0,1.0,1.0,1.4774281805745555,1,1,36550.0,0.0006610099120308116,0,2.0154155101540663e-07,0.0005309030338467371,0.0,False,0,1,0.0434,0.0832,0.0736,0.12,0.0148,0.85,0.2847
100000003134937100,peripheral,R8a,0.5,4,0.1338,"разовый входящий 10 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,10286.0,0.0,1.0,0.0,0.0,7,1,10286.0,0.00018602319986727573,0,0.0,0.0002879597204265753,,True,0,1,0.023,0.0141,0.0367,0.03,0.0543,1.0,0.1581
100000005074393100,peripheral,R8b,0.4,14,0.5445,отдаёт 122% от полученного в выборке (563 тыс ₸ → 686 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,1,False,False,4.0,6.0,563026.0,685500.0,5.0,10.0,1.2175281425724567,10,1,201070.8017176264,0.0036363828441951566,1,0.00022068799836187026,0.001064513470901251,0.06637490882567469,True,2,1,0.1018,0.1411,0.0958,0.03,0.0961,1.0,0.4648
100000001924185100,terminal,R6,0.536,11,0.4742,"конечный получатель в выборке: получил 151 тыс ₸ от 2 плательщиков, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,2.0,0.0,151000.0,0.0,2.0,0.0,0.0,11,2,151000.0,0.0027308480633831066,0,0.0,0.0003116111345159545,,True,0,1,0.0882,0.0982,0.0367,0.09,0.0992,1.0,0.4123
100000004070318100,distributor,R2,0.631,1,0.6881,"рассылает 552 тыс ₸ 19 получателям (37 переводов), плательщиков 4 — признаки веерной раздачи",1,False,False,4.0,19.0,207246.55,551860.0,6.0,37.0,2.662818753798314,7,1,65291.96061361062,0.001180810756265991,2,0.002108784807773284,0.00031551856613583904,0.3755418946834342,True,2,2,0.058,0.1355,0.0992,0.225,0.0543,1.0,0.572
100000005807278100,peripheral,R8a,0.5,43,0.07,"разовый входящий 8 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,8385.0,0.0,1.0,0.0,0.0,1,1,8385.0,0.00015164345040706855,0,0.0,0.000294266413521592,,True,0,1,0.0208,0.0082,0.0367,0.03,0.0148,1.0,0.1105
100000003377795100,peripheral,R8a,0.5,9,0.0659,"разовый входящий 7 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,7000.0,0.0,1.0,0.0,0.0,1,1,7000.0,0.00012659560558729634,0,0.0,0.0002872519595691869,,True,0,1,0.019,0.0069,0.0367,0.03,0.0148,1.0,0.1074
100000004330371100,peripheral,R8c,0.5,4,0.4374,"вход 2 / выход 2, оборот 355 тыс ₸ — признаков роли нет",1,False,False,2.0,2.0,264171.0,90681.0,12.0,6.0,0.3432662934235779,7,1,132683.234050844,0.0023995877665639394,2,0.00034040367966502183,0.0012610864292053746,0.6495296699418842,True,2,2,0.0827,0.1208,0.097,0.03,0.0543,1.0,0.3848
100000008165763100,transit,R4,0.65,3,0.6626,"пропускает дальше 109% полученного (1,2 млн ₸ → 1,3 млн ₸); 50% ушло за ≤2 дн. — признаки транзита",1,False,False,15.0,17.0,1165815.0,1267858.0,26.0,17.0,1.087529324978663,9,1,188882.23484446987,0.0034159515578310842,7,0.00035120969385587,0.0009141720501285515,0.4975872692367757,True,0,4,0.0986,0.1465,0.097,0.12,0.0909,1.0,0.553
100000001684867100,peripheral,R8a,0.5,4,0.201,"разовый входящий 31 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,30550.0,0.0,1.0,0.0,0.0,7,1,30550.0,0.0005524993929559861,0,0.0,0.0002901481964758771,,True,0,1,0.0397,0.0476,0.0367,0.03,0.0543,1.0,0.2083
100000003900547100,peripheral,R8a,0.5,4,0.18,"разовый входящий 24 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,23700.0,0.0,1.0,0.0,0.0,7,1,23700.0,0.00042861655034556046,0,0.0,0.0002894084086285756,,True,0,1,0.0349,0.0367,0.0367,0.03,0.0543,1.0,0.1926
100000006656003100,transit,R4,0.65,2,0.2544,пропускает дальше 45% полученного (20 тыс ₸ → 9 тыс ₸); 100% ушло за ≤2 дн. — признаки транзита,1,False,False,1.0,1.0,20000.0,9000.0,1.0,1.0,0.45,1,1,20000.0,0.0003617017302494181,0,0.0,0.00029106374333946164,1.0,True,1,1,0.0321,0.0446,0.0367,0.12,0.0148,1.0,0.2482
100000008237827100,peripheral,R8a,0.5,3,0.2759,"разовый входящий 40 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,40001.0,0.0,1.0,0.0,0.0,10,1,40001.0,0.0007234215455853486,0,0.0,0.00029489033300801034,,True,0,1,0.0454,0.056,0.0367,0.03,0.0961,1.0,0.2642
100000003014659100,terminal,R6,0.589,11,0.5188,"конечный получатель в выборке: получил 280 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,1.0,0.0,280000.0,0.0,1.0,0.0,0.0,8,1,280000.0,0.005063824223491853,0,0.0,0.00032951873404572074,,True,0,1,0.1201,0.1149,0.0367,0.09,0.0839,1.0,0.4456
100000007939160100,consolidator,R3b,0.621,47,0.8365,"сюда дошло 795 тыс ₸ денег курьеров (1% от всех) от 1 плательщика, дальше ушло 2% — признаки консолидации",1,False,False,1.0,2.0,795000.0,14300.0,2.0,2.0,0.017987421383647798,1,1,795000.0,0.01437764377741437,1,4.0308310203081327e-07,0.0006680900198229337,0.0,False,1,1,0.2024,0.1364,0.0742,0.255,0.0148,1.0,0.6828
100000007274584100,peripheral,R8a,0.5,3,0.2717,"разовый входящий 38 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,38000.0,0.0,1.0,0.0,0.0,10,1,38000.0,0.0006872332874738944,0,0.0,0.00029448806791093586,,True,0,1,0.0442,0.0541,0.0367,0.03,0.0961,1.0,0.2611
100000001524952100,terminal,R6,0.503,1,0.3809,"конечный получатель в выборке: получил 104 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,1.0,0.0,103807.0,0.0,1.0,0.0,0.0,7,1,103807.0,0.0018773585756000672,0,0.0,0.0003064069407623941,,True,0,1,0.0731,0.0885,0.0367,0.09,0.0543,1.0,0.3426
100000003131693100,terminal,R6,0.61,3,0.5627,"конечный получатель в выборке: получил 353 тыс ₸ от 1 плательщика, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,1.0,0.0,353277.0,0.0,1.0,0.0,0.0,10,1,353277.0,0.006389045107866184,0,0.0,0.0003578688440280549,,True,0,1,0.1349,0.1207,0.0367,0.09,0.0961,1.0,0.4784
100000008383405100,peripheral,R8a,0.5,24,0.1316,"разовый входящий 25 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,25000.0,0.0,2.0,0.0,0.0,1,1,25000.0,0.0004521271628117726,1,0.0,0.0003073921320868891,,True,0,1,0.0359,0.0391,0.0367,0.03,0.0148,1.0,0.1565
100000008736173100,peripheral,R8a,0.5,2,0.1492,"разовый входящий 31 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,31060.0,0.0,1.0,0.0,0.0,1,1,31060.0,0.0005617227870773463,0,0.0,0.0002933945789828324,,True,0,1,0.04,0.0481,0.0367,0.03,0.0148,1.0,0.1696
100000002861485100,peripheral,R8a,0.5,4,0.1962,"разовый входящий 29 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,29323.0,0.0,1.0,0.0,0.0,7,1,29323.0,0.0005303089918051844,0,0.0,0.0002900156826527181,,True,0,1,0.0389,0.0448,0.0367,0.03,0.0543,1.0,0.2047
100000008745474100,peripheral,R8a,0.5,2,0.1679,"разовый входящий 41 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,40559.0,0.0,1.0,0.0,0.0,1,1,40559.0,0.0007335130238593074,0,0.0,0.00029539644225375273,,True,0,1,0.0457,0.0564,0.0367,0.03,0.0148,1.0,0.1836
100000008691330100,peripheral,R8a,0.5,2,0.1209,"разовый входящий 21 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,21440.0,0.0,1.0,0.0,0.0,1,1,21440.0,0.0003877442548273762,0,0.0,0.00029136721561129293,,True,0,1,0.0332,0.0338,0.0367,0.03,0.0148,1.0,0.1485
100000007639767100,peripheral,R8b,0.4,25,0.3996,отдаёт 904% от полученного в выборке (91 тыс ₸ → 822 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,1,False,False,4.0,10.0,90913.0,822244.0,4.0,13.0,9.044295095310902,7,1,23508.732142169392,0.0004251574545896389,0,0.0025542440466601903,0.00030278321457567146,0.04868019711910333,True,3,1,0.0348,0.1381,0.0994,0.03,0.0543,1.0,0.3566
100000002921047100,transit,R4,0.65,9,0.6205,пропускает дальше 48% полученного (338 тыс ₸ → 163 тыс ₸); 100% ушло за ≤2 дн. — признаки транзита,1,False,False,2.0,1.0,338000.0,163000.02,2.0,1.0,0.48224857988165676,9,1,175107.96622344223,0.0031668427181737856,0,2.1968029060679322e-05,0.0003184621242533609,0.9999998773006287,True,0,1,0.095,0.1299,0.0857,0.12,0.0909,1.0,0.5215
100000004783447100,peripheral,R8a,0.5,2,0.1362,"разовый входящий 26 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,26200.0,0.0,1.0,0.0,0.0,1,1,26200.0,0.0004738292666267377,0,0.0,0.00029237036006540183,,True,0,1,0.0367,0.0417,0.0367,0.03,0.0148,1.0,0.1599
100000008696919100,peripheral,R8a,0.5,2,0.151,"разовый входящий 32 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,31945.0,0.0,1.0,0.0,0.0,1,1,31945.0,0.000577728088640883,0,0.0,0.00029358108798322873,,True,0,1,0.0406,0.0489,0.0367,0.03,0.0148,1.0,0.171
100000008736940100,transit,R4,0.65,44,0.5619,пропускает дальше 40% полученного (451 тыс ₸ → 182 тыс ₸); 93% ушло за ≤2 дн. — признаки транзита,1,False,False,3.0,3.0,451090.0,182100.0,13.0,6.0,0.40368884258130305,1,1,349755.63891108887,0.006325360987931577,3,8.061662040616265e-07,0.0024481745423749293,0.9308072487644151,True,3,2,0.1342,0.1336,0.0752,0.12,0.0148,1.0,0.4778
100000005940652100,peripheral,R8a,0.5,38,0.179,"разовый входящий 8 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,8395.0,0.0,1.0,0.0,0.0,10,1,8395.0,0.00015182430127219326,0,0.0,0.0002893773976301022,,True,0,1,0.0208,0.0083,0.0367,0.03,0.0961,1.0,0.1919
100000004180097100,peripheral,R8c,0.5,1,0.3905,"вход 3 / выход 3, оборот 153 тыс ₸ — признаков роли нет",1,False,False,3.0,3.0,104854.0,47800.0,5.0,7.0,0.4558719743643542,7,1,95692.60003227562,0.0017306089501869805,1,0.0003190402752573887,0.0008599843237032203,0.5439330543933054,True,2,1,0.0702,0.0986,0.0967,0.03,0.0543,1.0,0.3498
100000005539201100,peripheral,R8c,0.5,4,0.321,"вход 1 / выход 1, оборот 71 тыс ₸ — признаков роли нет",1,False,False,1.0,1.0,45504.0,25000.0,1.0,1.0,0.5494022503516175,7,1,45504.0,0.0008229437766634761,0,4.2693218556763636e-05,0.00029176320194573786,0.0,False,0,1,0.0484,0.0757,0.0895,0.03,0.0543,1.0,0.2979
100000005620225100,terminal,R6,0.5,1,0.3128,"конечный получатель в выборке: получил 50 тыс ₸ от 2 плательщиков, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,2.0,0.0,49845.66,0.0,2.0,0.0,0.0,7,1,43927.63651260334,0.0007944351066188071,0,0.0,0.00029755896877035047,,True,0,1,0.0476,0.0632,0.0367,0.09,0.0543,1.0,0.2918
100000004388353100,terminal,R6,0.5,11,0.3581,"конечный получатель в выборке: получил 63 тыс ₸ от 2 плательщиков, исходящих от 5 000 ₸ в банке не наблюдается",1,False,False,2.0,0.0,62960.0,0.0,2.0,0.0,0.0,8,1,35299.65171026417,0.0006383972550402189,0,0.0,0.000342271741802324,,True,0,1,0.0426,0.0724,0.0367,0.09,0.0839,1.0,0.3256
100000007442518100,peripheral,R8b,0.4,31,0.3894,"отдаёт 867% от полученного в выборке (510 тыс ₸ → 4,4 млн ₸): входящие извне не видны — признаков роли по данным недостаточно",1,False,False,5.0,9.0,510000.0,4419999.0,8.0,12.0,8.666664705882352,7,1,7293.080515081625,0.00013189599205766706,2,0.00025656239444261263,0.0006515232072674919,0.07579187235110234,True,0,1,0.0194,0.1492,0.0961,0.03,0.0543,1.0,0.349
100000000267734100,peripheral,R8b,0.4,9,0.3758,отдаёт 157% от полученного в выборке (180 тыс ₸ → 282 тыс ₸): входящие извне не видны — признаков роли по данным недостаточно,1,False,False,2.0,7.0,180000.0,282000.0,4.0,8.0,1.5666666666666667,1,1,152432.43243243243,0.0027567537278469162,1,3.6277479182773194e-06,0.0005396268570373788,0.14184397163120568,True,1,1,0.0886,0.1275,0.0779,0.03,0.0148,1.0,0.3388
100000001987030100,peripheral,R8c,0.5,16,0.2677,"вход 2 / выход 1, оборот 50 тыс ₸ — признаков роли нет",1,False,False,2.0,1.0,30864.0,19000.0,2.0,1.0,0.6156039398652151,7,1,7852.084349150292,0.00014200562475760183,0,5.804396669243711e-05,0.0002951862409947939,0.0,True,0,1,0.0201,0.0633,0.0904,0.03,0.0543,1.0,0.2581
100000002603478100,peripheral,R8a,0.5,12,0.1259,"разовый входящий 24 тыс ₸ от 1 плательщика, дальше не отправлял; меньше 100 тыс ₸ — признаков роли нет",1,False,False,1.0,0.0,23500.0,0.0,1.0,0.0,0.0,1,1,23500.0,0.00042499953304306624,0,0.0,0.00029076544004118823,,True,0,1,0.0348,0.0359,0.0367,0.03,0.0148,1.0,0.1522
